@relation 'seismic-bumps_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute '0.334energy+0.315maxenergy+0.314nbumps+0.31 gpuls+0.255nbumps4...' numeric
@attribute 0.433ghazard=a-0.388ghazard=b+0.349seismoacoustic=a-0.3seismoacoustic=b-0.251gdenergy... numeric
@attribute '0.49 nbumps5+0.434maxenergy+0.398energy-0.285nbumps2-0.266nbumps...' numeric
@attribute -0.544seismic=a+0.544seismic=b-0.343ghazard=c-0.331seismoacoustic=c-0.215nbumps... numeric
@attribute -0.54seismoacoustic=b+0.448seismoacoustic=a+0.329ghazard=c+0.313seismoacoustic=c+0.226gdenergy... numeric
@attribute 0.396genergy-0.389seismoacoustic=c+0.358gpuls+0.326gdpuls-0.325ghazard=c... numeric
@attribute 0.427genergy-0.411gdenergy-0.373gdpuls-0.285nbumps2+0.274gpuls... numeric
@attribute -0.587ghazard=b+0.439ghazard=a+0.311ghazard=c-0.283seismoacoustic=a+0.254seismoacoustic=b... numeric
@attribute -0.784nbumps4-0.406shift+0.404nbumps5+0.122nbumps2-0.093gdpuls... numeric
@attribute -0.702shift-0.48nbumps3+0.276nbumps4-0.264genergy+0.226nbumps2... numeric
@attribute -0.643nbumps2+0.564nbumps3-0.418shift-0.201genergy-0.108nbumps5... numeric
@attribute class {1,0}

@data
2.172654,0.693762,-2.67777,-1.740186,2.741401,4.784431,2.321376,-1.60472,0.372608,-0.580541,-1.598588,0
0.284135,0.696627,-1.340737,-0.854256,1.950006,3.019071,2.249113,-1.43554,0.36984,-0.168754,-0.34078,0
0.909843,1.174577,-1.799403,-1.351885,1.657752,2.863841,1.975857,-1.489231,0.409053,-0.987781,0.263632,1
7.818922,-2.801267,-3.100081,-0.31741,1.769563,4.629385,4.368472,-4.368722,-2.368002,-1.354316,-2.357624,0
4.907694,0.317147,-4.129465,-0.505133,0.473928,3.539788,3.363206,-0.332812,0.873638,-2.914145,-0.806084,0
1.646342,-0.748946,-1.779385,1.318641,0.260012,2.137113,3.566113,0.056715,0.719398,-0.957203,-0.802393,0
2.441397,0.577747,-3.071433,-1.725421,3.68006,6.512539,4.422893,-2.423611,0.287511,-1.58964,-1.363726,0
-0.869972,0.985892,0.090319,-0.871563,0.497107,0.604784,-0.275383,-0.478523,-0.475492,-1.396629,0.206204,0
0.381911,0.872186,-1.605082,-0.916489,1.995525,3.207274,2.819564,-1.735032,0.427961,-0.346189,-0.501971,0
2.182496,2.116756,-3.143222,-2.270433,1.064798,2.515231,1.598111,-1.783529,0.727011,-0.751773,-1.628602,0
1.134191,0.861715,-2.268749,-1.303248,2.623211,4.584263,3.716661,-2.172588,0.37284,-1.015304,-0.98519,0
0.55598,1.467643,-1.700389,-1.221436,1.293934,2.260866,2.240855,-1.662401,0.509512,-0.871256,0.299927,0
2.884284,1.084685,-3.668987,-2.144866,3.24679,6.114498,4.16899,-2.557535,0.4544,-1.43566,-2.288174,0
1.279032,1.260926,-2.48723,-1.50183,1.946149,3.524481,2.791245,-1.949539,0.55205,-0.423724,-1.577392,0
1.37825,1.870125,-2.389654,-1.741859,1.139854,2.338842,2.021958,-1.780147,0.63321,-0.81501,-0.679313,0
4.37754,2.065612,-4.649551,-3.108891,2.765229,5.891664,3.754524,-2.692227,0.568304,-2.978741,-1.014716,0
1.730531,2.025803,-2.233157,-1.827317,1.270705,2.599447,2.334693,-1.863519,0.542618,-1.808025,0.809131,0
1.077908,1.938822,-2.136068,-1.632471,0.922027,1.883657,1.872974,-1.658833,0.580324,-1.544352,1.010071,0
1.560123,0.818587,-2.585016,-1.461217,2.962236,5.248784,4.08608,-2.332468,0.354249,-1.262463,-1.158776,1
5.635877,2.244202,-1.27138,0.789105,3.39516,3.899783,5.005456,-2.091944,-2.23388,-0.841632,-1.24533,0
1.224732,-0.940336,-0.456475,1.125693,-0.55623,0.712151,0.583703,1.3396,-0.277732,-2.271259,-0.234752,0
2.276812,-0.671821,-2.410342,1.020555,0.755971,3.233858,4.514847,-0.407808,0.71952,-1.500156,-1.212015,0
3.860959,-0.627684,-3.966054,-2.279919,2.327886,8.334665,6.763452,-1.998888,0.240523,-2.409789,-1.983495,0
5.62719,1.060396,-5.565764,-3.680217,0.582344,6.16427,4.519077,-1.697781,0.707183,-2.852145,-1.94518,0
1.766487,1.339668,-2.759604,-1.635105,2.291866,4.145499,3.402649,-2.160306,0.506221,-1.523682,-0.168567,0
-1.49626,0.512919,0.422926,-0.458248,0.846652,0.954077,0.147733,-0.520944,-0.532593,-0.751546,-0.527717,0
-1.893383,0.717824,0.546306,-0.335736,0.503473,0.369224,0.235823,-0.606483,-0.460093,-0.630823,-0.476098,0
-2.041641,0.78042,0.603804,-0.294592,0.38119,0.160659,0.237123,-0.622973,-0.440213,-0.588687,-0.456722,0
-1.274515,1.197981,0.206591,-0.757177,0.154449,0.02794,-0.169553,-0.577302,-0.402953,-1.292104,0.242537,0
1.433764,0.835632,-2.435706,-1.242266,2.798417,4.7161,3.860392,-2.183766,0.443802,-0.85245,-0.877247,0
3.615118,1.825666,-4.224301,-2.606324,2.945548,5.907914,4.497893,-2.843595,0.529477,-3.130127,-0.144658,0
-1.585063,0.481347,0.525153,-0.431657,0.78971,0.830513,-0.026662,-0.438024,-0.546744,-0.69531,-0.481583,0
0.060353,1.848314,-1.538622,-1.330803,0.207518,0.545331,0.769093,-1.231801,0.633817,-0.188118,-0.209514,0
0.615649,0.708804,-1.69597,-1.16752,2.269348,3.904168,2.791942,-1.738502,0.280936,-0.755033,-0.753246,0
1.938485,1.655965,-2.624956,-2.078433,1.694984,3.48956,2.220474,-1.799998,0.402012,-2.221096,0.579829,0
-0.8298,0.142485,0.271561,-0.879989,-2.071654,0.089734,1.175413,0.296321,-0.400798,-1.389277,0.127337,0
1.501387,-0.050948,-1.888511,-1.617231,-0.355291,3.407668,3.274342,-0.588734,0.325149,-1.320265,0.019564,0
-0.335093,-0.121096,0.040472,-1.03535,-1.625089,0.858358,1.122536,0.377158,-0.482371,-1.558308,0.05171,0
1.213255,-0.036623,-1.637453,-1.452007,-0.605938,2.846622,2.944107,-0.423932,0.357577,-1.035712,0.223169,1
4.899051,1.0749,-1.047078,0.69679,-0.065143,1.837037,3.847168,-0.273994,-2.178737,-0.033102,-1.624566,0
2.866994,0.218352,-2.490076,0.369254,-0.417175,1.646982,2.835433,0.045906,0.776937,-2.497202,0.490205,0
0.466848,1.082109,-1.512811,1.427729,1.039404,-0.189215,1.162665,-0.639838,0.93998,-0.112939,-1.213036,0
1.78051,1.315982,-2.086632,-1.764689,2.180451,4.150991,2.844435,-1.924753,0.304395,-1.673013,-0.232505,0
1.516185,1.671278,-2.42671,-1.894536,1.339382,2.802033,1.827139,-1.683345,0.51464,-1.045563,-0.797048,0
-0.124205,0.889448,-1.239427,-0.871153,1.642851,2.700189,2.400053,-1.58669,0.362923,-0.32714,-0.470346,0
2.866816,0.721368,-3.165986,-2.577237,-0.83169,3.239387,2.597923,-0.717741,0.57496,-1.095963,-1.848687,0
1.413822,0.022641,-1.891866,-1.602773,-0.435606,3.301652,3.374491,-0.652673,0.344935,-1.331341,0.001257,0
1.149449,0.429302,-2.006033,-1.711306,-1.357156,1.804329,2.235646,-0.355503,0.537765,-0.63964,-0.520791,0
-0.364268,-0.372636,-0.274717,-1.059905,-1.49344,1.080026,0.907482,0.43724,-0.43287,-0.707524,-1.52126,0
-0.86777,-0.035952,0.216695,-0.871102,-1.999539,0.154411,0.915071,0.442539,-0.428488,-1.349014,0.184363,0
2.690256,0.635162,-3.292542,-2.568085,-0.849145,3.210169,2.519779,-0.687741,0.575314,-1.115433,-1.851529,1
5.198249,0.654709,-1.152898,0.727531,0.950198,3.585779,5.198099,-0.686128,-2.375993,-0.897949,-1.224923,0
1.992632,-0.755095,-2.119161,1.01954,0.583028,3.00967,4.064976,-0.216345,0.629645,-1.511111,-1.185778,0
4.74642,1.144429,-4.403495,-0.935099,-1.148651,1.158287,1.335196,0.131813,1.16138,-1.887081,-2.082187,1
6.423533,1.222689,-3.415795,-0.32077,0.123537,2.596669,3.217294,-0.264911,-1.971145,-0.806079,-1.910547,0
3.890556,-2.973575,-2.34743,0.289858,-0.633938,0.51631,1.68616,-3.392552,0.816661,-1.402371,-0.795658,0
3.386712,-2.86147,-1.967412,0.47989,-1.063219,-0.305622,1.344038,-3.25631,0.854673,-1.115647,-0.606182,1
5.816021,1.540925,-1.280497,0.396878,-0.286853,1.439998,3.404328,-0.087947,-2.145265,-1.27408,0.901197,0
1.976277,-0.288338,-1.731706,1.096284,-0.370428,1.139449,2.643939,0.353803,0.792382,-1.246254,0.194286,1
3.5213,2.608937,-1.549805,0.931907,0.995988,-0.333186,1.659244,-0.887696,-1.959163,-0.8193,1.246045,0
1.881531,0.377184,-2.208656,1.23313,2.917592,2.941163,2.902126,-1.122607,0.716363,-1.183268,-0.933314,0
2.274365,1.37613,-2.524369,0.697771,1.584481,1.029842,1.433735,-0.844888,0.965193,-1.158739,-0.755255,0
0.728523,1.647687,-1.840223,-1.39701,0.70268,1.244982,0.880336,-1.192774,0.63739,-0.169627,-0.174945,1
3.794557,2.214376,-0.870708,1.266602,1.676128,0.499027,2.154815,-0.886938,-2.062602,-0.098309,0.5618,0
1.440598,0.988193,-1.663337,1.303356,1.663965,0.719469,1.488369,-0.629864,0.860737,-1.031421,0.351363,0
2.76868,1.963862,-2.35763,0.424586,1.014773,0.14193,0.73913,-0.602267,0.957434,-2.403377,1.755318,0
1.399285,0.791832,-2.005555,-1.258004,2.031002,3.181906,1.518572,-1.19969,0.49425,0.24333,-1.02156,1
4.988616,3.30631,-2.56106,0.068965,0.564609,-0.659327,0.668461,-0.753408,-1.786913,-1.214501,1.162592,0
1.598857,1.03297,-1.484551,1.273563,1.689078,0.772317,1.454222,-0.609661,0.831472,-1.033778,0.345499,0
3.164718,1.047846,-2.829945,0.508812,2.288168,2.130524,1.43479,-0.744395,0.890249,-1.28765,-0.807865,0
-1.281296,1.350553,-0.024619,-0.747767,0.1354,0.023868,0.277287,-0.808791,-0.320658,-1.34233,0.171271,0
2.239022,2.409171,-2.977871,-2.396433,0.384321,1.251638,0.254892,-1.206167,0.719134,-1.74144,1.102428,0
1.915912,1.165672,-2.631195,-1.758573,1.733517,3.036309,1.112615,-1.258601,0.601685,0.296712,-2.001787,0
0.982481,1.403161,-2.092781,-1.462299,0.970962,1.667241,0.69948,-1.128394,0.672979,0.68195,-1.754315,1
4.910779,3.44615,0.315941,0.898587,0.856218,-0.589061,1.745625,-0.888165,-2.067544,-0.483959,1.395295,1
5.693027,1.965436,-3.693702,-0.451991,-1.733221,-0.588226,0.84423,0.44682,-1.613361,-0.169967,-1.279739,0
0.707384,-0.744826,-0.955114,1.769513,-0.506977,0.480402,2.447346,0.594432,0.771065,-0.178881,-0.238534,0
3.808384,2.015656,-3.361687,-3.286393,-2.634823,0.385542,-0.135489,0.078015,0.873608,-1.146226,-0.501554,1
3.884973,1.374326,-2.373329,-2.144986,-1.261354,1.709034,1.869524,-0.205514,-2.339707,-0.30231,0.539859,0
3.677369,1.153905,-2.70519,-2.747481,-1.221889,2.328704,1.478808,-0.121551,0.484389,-2.876329,2.513096,1
5.192926,1.880501,-1.417431,0.290227,-1.28658,-0.195523,2.150928,0.294079,-2.044101,-1.525099,1.928716,0
3.08249,-0.225673,-2.589271,0.485168,-0.161545,1.75258,2.105283,0.442714,0.839437,-1.238503,-0.774586,1
6.796801,2.060957,-1.435561,0.536167,-0.427041,0.785608,3.301644,-0.004183,-5.033625,-0.262956,1.253679,0
3.804846,3.14997,-3.86121,-0.739943,-0.313501,-1.310969,-0.869618,-0.500779,1.302421,-2.593261,0.790031,1
7.072742,3.893065,-3.972513,-1.144451,0.579249,0.131976,0.004287,-0.912517,-1.580634,-0.394782,-2.472198,1
4.548798,2.942534,-1.884695,0.442517,0.837954,-0.339004,0.977137,-0.811228,-1.818041,0.308418,-1.170153,1
4.698247,3.386541,-0.074058,1.475548,0.943517,-0.991881,2.238956,-0.971409,-4.973839,1.015254,0.932537,0
4.003623,1.993628,-3.613037,-0.301655,1.369652,1.167547,0.502237,-0.732447,1.074601,-1.753925,-0.965553,0
-0.316206,0.973546,-0.405674,1.541611,0.665246,-0.936196,0.175719,-0.153946,0.008323,-2.015988,-0.164004,0
-2.229407,0.940034,0.603754,-0.225993,0.201393,-0.141827,0.428705,-0.740294,-0.375267,-0.533821,-0.447198,0
-2.338563,0.982069,0.648947,-0.199247,0.113405,-0.288109,0.422082,-0.749222,-0.364051,-0.508374,-0.435803,0
-2.122132,0.73974,0.717955,-0.24925,0.321084,0.009229,0.033076,-0.517938,-0.449821,-0.494375,-0.380071,0
-2.209004,0.799257,0.729419,-0.225728,0.243755,-0.113468,0.091724,-0.558203,-0.429685,-0.480046,-0.380016,0
-1.468029,1.195294,0.370329,-0.686261,0.008266,-0.271211,-0.392824,-0.476016,-0.402412,-1.171009,0.330205,0
-1.46242,1.231956,0.419612,-0.680893,-0.019091,-0.312751,-0.375553,-0.487095,-0.400181,-1.161044,0.332884,0
0.595979,1.811337,-1.356826,-1.327819,0.436019,0.78715,0.670089,-1.114054,0.618997,-0.029191,-0.090514,1
6.841627,3.029257,-0.895076,0.871378,2.440896,1.738538,3.038851,-1.271587,-5.062434,1.183498,-1.119588,1
4.673322,2.920255,-1.959422,0.408755,0.934229,-0.17001,1.0478,-0.835662,-1.822063,0.265307,-1.199023,0
2.225209,1.498291,-2.017789,0.786038,1.411838,0.629771,1.215111,-0.674258,0.878385,-1.843557,0.96224,0
3.207707,1.557029,-3.160441,0.179129,1.575241,1.24402,0.822289,-0.732872,1.037861,-1.011208,-1.63627,1
2.433681,1.894129,-0.003118,1.872229,1.429944,-0.176866,2.124145,-0.77254,-2.106345,0.795676,-0.008891,0
1.166756,1.118612,-1.313747,1.366471,1.377503,0.259693,1.310215,-0.580329,0.84914,-0.946524,0.3996,1
6.1381,3.620599,-0.828655,0.820886,1.219416,-0.211316,2.015069,-1.024935,-4.902126,0.976159,-0.098976,0
3.101036,1.677136,-2.818545,0.262952,1.412497,0.8896,0.740745,-0.633877,0.977519,-1.747531,0.041576,1
3.944615,2.981925,-1.790936,0.612272,0.505317,-1.008233,0.810961,-0.698114,-1.84076,-0.386837,0.549173,1
5.422379,3.890225,1.443272,0.888389,0.547179,-0.979552,1.488794,-0.903318,-2.0124,1.459409,-1.693639,1
3.118167,1.98745,0.243332,1.74536,1.691881,0.300766,2.275744,-0.809031,-2.166687,0.718635,-0.071001,0
0.951276,0.359867,-0.376319,1.227473,1.622322,0.612871,-0.439478,0.292352,-0.249136,-2.20049,-0.183008,0
2.726663,1.564964,-2.770788,0.365774,1.198316,0.486848,0.308044,-0.497831,1.047182,-0.705359,-1.411739,1
4.84322,3.032303,1.028556,1.178946,1.391964,0.15476,2.13656,-0.890991,-2.219104,0.064221,0.595889,0
-0.984181,0.50173,0.150564,2.000218,0.923374,-0.773545,0.381517,-0.085088,-0.070044,-1.26735,-0.813691,0
-0.615592,1.129008,-0.136075,1.639559,0.361957,-1.453415,0.088987,-0.1443,0.033356,-1.889934,-0.093374,0
-1.537727,1.318772,0.302595,-0.672989,-0.068192,-0.365002,-0.151161,-0.612621,-0.358041,-1.198467,0.287352,0
0.209008,1.019464,-1.331704,-0.990264,1.133402,1.670833,0.921505,-1.021356,0.514749,0.546597,-0.826759,0
-0.971024,0.612934,-0.102607,-0.580703,1.21926,1.616095,0.935256,-0.879636,-0.450154,-0.958945,-0.71806,0
0.61781,1.972974,-1.435622,-1.326575,0.445307,0.785481,1.077059,-1.261067,0.607343,-0.955519,1.428279,1
2.338523,2.019713,-0.053741,1.903135,1.338369,-0.328504,2.336458,-0.895315,-2.05241,0.805974,-0.031427,0
1.444189,1.05318,-1.838662,1.267096,1.699035,0.816905,1.757282,-0.778179,0.894314,-1.127954,0.257902,0
1.677889,1.239964,-1.992974,0.944155,1.173325,0.108762,0.502337,-0.391072,0.946589,-0.704606,-0.403548,1
3.684871,2.667908,1.803672,1.800964,1.274655,-0.380244,2.154685,-0.763501,-2.240121,1.025649,0.077779,0
2.087785,0.573252,-1.878119,1.096448,2.270283,1.724526,1.222098,-0.424122,0.725757,-1.219994,0.282019,0
0.178019,0.501577,-0.884844,1.89689,1.560231,0.225209,1.280104,-0.399215,0.786207,-0.114425,-0.173463,0
0.355159,1.59728,-1.358895,-1.222829,0.386987,0.560481,0.217111,-0.869818,0.615041,0.165142,0.081627,1
4.017637,2.468278,-1.024252,0.933074,1.128719,-0.235894,1.001756,-0.564216,-1.997775,0.300909,-0.135774,1
3.867159,2.151866,-0.294253,1.277808,1.561032,0.291257,1.48906,-0.619403,-2.099372,0.937764,-0.892276,0
2.928202,0.208303,-2.525163,0.357008,-1.084268,0.275009,0.89263,0.779984,0.996851,-0.545107,-1.2891,0
5.333329,0.460569,-3.297652,-0.554535,-0.149927,2.156555,1.239002,0.701888,0.757113,-3.548723,2.227272,0
3.461904,-0.35585,-2.394308,-2.076683,0.29707,4.258479,1.950631,0.069076,0.344106,-0.703404,-0.457821,1
4.596977,1.283856,0.329006,1.229504,-0.72572,0.121113,2.766734,0.382849,-2.17586,0.185568,0.727239,0
2.246222,0.589033,-2.104861,1.07108,2.400684,1.936123,1.490704,-0.541585,0.765402,-1.268468,0.234944,1
3.170251,2.245258,-0.529392,1.42927,1.247768,-0.287917,1.69859,-0.708062,-2.050264,0.125064,0.716055,0
-1.111202,0.710096,0.047827,2.043334,0.784514,-0.980991,0.766045,-0.300762,0.015265,-1.270923,-0.859102,0
-0.639916,1.216187,-0.291493,1.646248,0.347732,-1.461571,0.358448,-0.285668,0.085109,-1.922607,-0.13872,0
-1.552955,1.426215,0.304857,-0.647054,-0.133351,-0.469278,0.011322,-0.699027,-0.321723,-1.177903,0.284054,0
-0.328604,1.175504,-1.020757,-0.784247,0.676881,0.808057,0.69835,-0.946743,0.580005,0.833621,-0.644582,1
4.249447,1.684773,-1.579069,1.069583,2.360684,1.61164,2.072779,-0.77421,-2.135587,-0.349929,0.446926,0
1.177933,0.904384,-1.630516,1.380421,1.551387,0.455991,1.225083,-0.505183,0.86745,-0.913514,0.44527,1
3.985824,3.235686,1.509035,1.501537,0.692957,-1.184272,1.721364,-0.739738,-2.122567,0.52114,0.889932,0
2.489886,1.864745,-3.189504,0.213816,0.379084,-0.796004,-0.797883,-0.277802,1.316267,0.788891,-3.569737,0
1.092392,1.244628,-1.904997,1.133784,0.775689,-0.641125,0.138775,-0.306939,1.073507,0.441394,-1.806775,1
3.641084,2.672375,-1.553612,0.734897,0.36684,-1.385682,-0.100626,-0.293894,-1.83033,0.781254,-0.781038,1
3.317423,1.459379,-0.939861,1.3588,1.741564,0.393553,0.739903,-0.212535,-2.119245,1.035342,-0.729657,1
3.181595,2.107445,-1.269036,1.112006,0.859305,-0.807587,0.279346,-0.291881,-1.902264,1.401774,-1.522265,0
1.560657,1.147807,-1.694948,1.043239,1.059939,-0.206147,0.022278,-0.137787,0.918711,-0.477814,-0.219699,1
4.40196,2.669935,-0.099188,0.988624,0.944761,-0.596513,0.528923,-0.374109,-2.000081,1.476058,-1.526477,0
2.328812,0.693953,-2.157903,0.776076,1.822195,1.083518,-0.043333,-0.024565,0.796427,-0.77643,-0.372274,0
1.942631,2.122499,-1.957102,0.643962,0.355772,-0.985228,0.291074,-0.521592,1.070293,-1.238499,0.347852,0
1.611868,2.370039,-2.750172,-2.186198,-0.098788,0.371283,-0.392714,-1.047719,0.887279,0.358597,-1.824232,0
-2.203088,0.967547,0.556928,-0.225272,0.213617,-0.124126,0.51971,-0.784131,-0.358131,-0.538265,-0.458146,1
3.603093,2.576461,-0.249032,1.97405,1.327297,-0.69886,2.424367,-0.887957,-4.965691,1.719643,0.263274,0
7.141712,-2.750762,-4.176254,-1.330278,-0.266212,1.685118,-0.539738,-2.720176,0.860547,-1.803238,-1.761217,1
6.107316,0.989431,-2.197872,0.392492,0.294824,2.157949,3.270912,0.014795,-2.00671,-0.309858,-0.592864,1
4.127287,1.384847,-1.129593,0.877922,-1.214633,-0.405292,2.347105,0.28971,-1.93881,0.245963,-0.232514,0
2.211108,1.137973,-2.724629,0.752051,1.660396,1.031099,1.089774,-0.711605,1.047086,-0.13403,-2.220909,1
1.66299,2.069278,1.44188,1.957321,0.815081,-1.160577,1.253872,-0.45501,-2.986266,-0.279727,-0.616891,0
0.628137,1.006783,-1.528064,1.472746,1.150702,-0.146831,1.061701,-0.551719,0.963007,0.034051,-1.109457,0
2.242683,1.347347,-2.29453,0.772494,1.520106,0.795843,1.139383,-0.687648,0.963141,-0.969019,-0.622648,1
5.500134,3.535328,-1.12904,0.950809,0.994844,-0.655839,1.928631,-1.015438,-4.822082,1.067096,-0.037222,0
-0.841727,0.538517,0.000873,1.973487,1.019732,-0.607343,0.614639,-0.191163,-0.040795,-1.314642,-0.861046,0
-0.386179,-0.918886,0.198692,1.85763,-1.056868,-0.417323,1.18001,1.111896,-0.151681,-1.29,-0.814804,0
-0.765594,-0.133245,0.332562,-0.852758,-1.938222,0.178066,0.667784,0.590398,-0.456312,-1.251251,0.271013,0
1.591685,0.294347,-1.840785,-1.610337,-1.09569,1.898614,1.991243,-0.07502,0.491456,-1.17694,1.318368,0
3.354521,1.499566,-3.303021,-2.871449,-2.073401,1.005414,0.588214,-0.0109,0.812612,-1.394746,0.332547,0
1.098078,-0.325849,-1.612649,-1.209031,-0.641023,2.416009,2.227717,-0.061328,0.484073,0.379872,-0.955716,1
1.573131,1.039019,0.745643,1.863616,1.425857,-0.310538,0.170255,0.166099,-3.147626,-0.348582,-0.510712,0
-0.949615,1.125869,-0.259459,1.720198,0.1634,-1.778972,0.003424,-0.188949,0.147564,-0.931283,-1.628587,0
-1.534304,0.803991,0.296498,2.149984,0.450934,-1.546319,0.564558,-0.240442,0.028201,-1.146343,-0.777626,0
-2.581516,1.087369,0.744971,-0.12655,-0.093672,-0.639231,0.427196,-0.775836,-0.330312,-0.433468,-0.397519,0
-1.991865,1.507639,0.305016,-0.559545,-0.400641,-0.912291,0.006391,-0.738125,-0.274822,-1.12201,0.307327,0
-2.591806,1.087331,0.75324,-0.124314,-0.101222,-0.652073,0.416719,-0.771487,-0.331158,-0.430343,-0.394924,0
-2.576427,1.070638,0.757263,-0.128586,-0.086146,-0.629636,0.39093,-0.756232,-0.337279,-0.430811,-0.392208,0
-2.569073,1.061852,0.760898,-0.129758,-0.080041,-0.620269,0.37594,-0.747152,-0.340687,-0.429834,-0.389201,0
-2.563181,1.049622,0.767635,-0.13186,-0.07217,-0.610466,0.351723,-0.733948,-0.345246,-0.428223,-0.386173,0
-2.550586,1.0348,0.772696,-0.134674,-0.060432,-0.593162,0.327206,-0.719385,-0.350762,-0.427345,-0.382386,0
-2.500944,0.980725,0.78614,-0.147233,-0.011925,-0.523185,0.242572,-0.669166,-0.369866,-0.426161,-0.371911,0
-1.967719,1.588419,0.384197,-0.55439,-0.445379,-0.974749,0.074769,-0.777531,-0.266956,-1.113275,0.302047,0
-0.046104,2.445894,-1.186588,-1.35055,-0.860085,-1.28806,-0.461701,-0.874443,0.838523,0.733295,-0.589672,1
2.280016,2.603008,-1.013954,1.35887,0.076771,-2.080747,0.567216,-0.539564,-1.746008,1.600956,-1.458429,0
1.207107,2.00074,-1.937094,0.860973,-0.055018,-1.774003,-0.254228,-0.342283,1.191145,-0.066657,-1.014459,1
3.409064,2.406556,-1.36395,0.783966,0.352055,-1.523884,-0.718525,0.089572,-1.995329,0.012927,0.952403,0
2.523845,3.63871,-2.869103,-2.848214,-1.188864,-1.101601,-1.193331,-0.892598,0.904335,-2.468712,2.941686,1
3.487314,3.360825,-0.868876,0.853476,-0.165663,-2.22216,0.429044,-0.5605,-1.813661,0.025613,0.801211,0
0.438887,1.598802,-1.392045,1.317754,0.175784,-1.652036,0.130697,-0.313924,1.06157,-0.254487,-0.130287,0
1.446272,1.901383,-1.943197,0.801799,0.121341,-1.485266,-0.33332,-0.277961,1.14873,-0.106172,-1.024979,1
3.619961,3.38114,-0.574485,0.851669,-0.223268,-2.29613,0.175112,-0.494528,-1.781398,0.982465,-0.731882,0
2.052081,2.495966,-2.097323,0.390779,-0.286753,-1.937561,-0.64604,-0.240309,1.13362,-1.643611,1.272771,1
6.352625,4.892631,-1.584989,0.015062,-0.775849,-3.067867,-0.38546,-0.495203,-4.602507,0.489138,0.949202,0
1.483142,1.855382,-1.77896,0.791667,0.168321,-1.44771,-0.464573,-0.140198,1.036434,-0.979683,0.582938,0
2.395391,2.764117,-2.645336,-0.009729,-0.629319,-2.298575,-1.297465,-0.09269,1.176283,-2.307208,2.021517,0
2.497225,2.84198,-2.968353,-2.843003,-0.965652,-0.833068,-2.645852,-0.294459,0.945312,0.374677,-1.543275,1
5.495284,1.499149,-1.536086,0.050971,-1.597632,-0.803088,-0.159253,1.224525,-2.000452,0.099655,-0.008225,0
2.297469,0.052373,-1.954065,0.573704,-1.511658,-0.612442,-0.095633,1.252939,0.944461,-0.153689,-0.968197,1
8.046396,3.343651,-3.20256,-1.6995,-2.792509,-1.835947,-1.544822,1.298366,-1.850964,-3.569348,4.36782,0
1.386787,-0.105897,-1.437436,1.083059,-1.467483,-0.765197,0.662956,1.06746,0.896424,-0.332215,-0.120062,0
-0.074883,-0.899634,0.024583,-0.932735,1.6596,-4.480514,2.457758,1.260389,0.253026,-2.129696,0.143324,0
-1.873596,-1.03878,0.861935,-2.753677,1.354812,-3.413572,2.733006,0.67731,-0.145693,-0.724018,-0.182146,0
-1.24479,-0.550421,0.504198,-3.181906,1.013527,-3.734264,2.36169,0.688448,-0.086298,-1.399971,0.523842,0
1.353287,0.05739,-0.928876,-4.123646,1.08346,-3.306323,1.580126,0.852682,0.817354,-0.504227,1.222848,1
4.897549,1.521291,-0.620791,0.550023,-1.622065,-1.032459,0.555056,1.002704,-2.003663,0.882798,-0.709562,0
3.235282,0.984648,-2.96663,-0.225168,-2.320237,-1.44934,-0.83379,1.188848,1.184721,-0.601704,-1.127125,0
0.748051,1.056283,-1.030279,1.255897,0.491987,-1.250739,-0.978515,0.309719,0.85,-0.138933,0.062677,1
2.816451,2.645811,-0.094904,1.303951,0.152455,-2.013858,0.051307,-0.183601,-1.987567,0.842775,0.247582,0
1.367159,1.775771,-1.47938,0.82916,0.068854,-1.658973,-0.901413,0.073664,0.977737,-0.870026,0.683924,0
1.531953,1.670835,-1.318169,0.806214,0.157137,-1.534654,-1.163931,0.227691,0.916301,-0.837026,0.735582,1
5.037388,1.152157,-1.351215,0.143809,-1.74316,-1.144014,-1.048173,1.665769,-2.103122,0.274328,0.197236,1
2.458257,0.580239,-0.011398,1.609146,-1.458404,-1.309604,1.251895,1.0441,-2.167598,0.54375,1.092719,0
3.552288,1.612342,-2.844322,-0.554556,-3.014936,-2.370211,-1.508173,1.313134,1.222821,-1.117986,-0.313474,1
4.501632,2.876152,1.405506,1.109051,0.496917,-1.408837,-0.452204,0.109824,-2.166231,1.884416,-1.212189,0
0.293234,0.668473,-0.663243,1.646389,0.925317,-0.772176,-0.315102,0.22435,0.734662,-0.41479,0.876453,0
1.556954,2.376605,-1.935069,0.489796,-0.534695,-2.400906,-1.140307,-0.022608,1.10718,-1.51236,1.391837,0
1.145112,2.487427,-1.244837,-1.911807,-0.682536,-0.883579,-1.499388,-0.317283,0.553681,-1.726777,3.371941,1
5.814865,4.74037,-0.141829,0.526453,-0.772543,-3.3405,-0.299065,-0.315575,-4.775266,0.51594,1.960277,0
2.36413,2.785542,-2.246397,0.025824,-0.759497,-2.543824,-1.635567,0.07032,1.121002,-2.191928,2.115634,0
2.663729,2.376743,-2.373222,-0.064982,-0.375966,-1.974744,-2.090749,0.354774,1.020746,-2.227198,2.154137,1
