@relation seismic-bumps-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {1,0}

@data
0,5199.616524,2431.799334,2436.995486,-2762.621038,-5184.028067,-5206.544728,5199.616524,-2762.621038,-5196.152423,0
1.732051,2431.799334,1707.802096,1761.495671,-22.51666,-2462.976248,-1690.481588,1733.782858,-713.604933,-1732.050808,0
1.732051,523.079344,1250.540683,1243.61248,732.657492,-561.184462,-476.313972,521.347293,736.121593,-519.615242,0
0,5199.616524,550.792157,625.270342,-4643.628215,-5277.558811,-5113.013984,5199.616524,-4641.896164,-5196.152423,0
3.464102,3301.288839,2627.521075,2608.468516,897.202318,-3238.93501,-1778.816179,1732.050808,-658.179307,-1732.050808,1
0,69283.764354,3335.929855,3266.647823,-65944.370397,-69200.625915,-69361.70664,69285.496404,-65944.370397,-69282.032303,0
0,0,2546.114687,2540.918535,2547.846738,20.78461,-20.78461,3.464102,2547.846738,0,0
5.196152,12141.676161,3277.040128,3221.614502,-1917.380244,-12141.676161,-5170.171661,5194.420372,-8840.387322,-5196.152423,1
3.464102,44006.214868,5024.679393,4870.526871,-29614.604708,-43988.89436,-34639.284101,34641.016151,-38964.214967,-34641.016151,0
3.464102,2949.682525,3606.129781,3561.09646,1874.078974,-3012.036354,-1662.768775,1732.050808,663.375459,-1732.050808,0
3.464102,3815.707929,2923.701763,2927.165865,-540.399852,-3904.04252,-3368.838821,3464.101615,-885.077963,-3464.101615,1
0,84879.149825,4361.303933,4286.825749,-64918.996318,-84917.254943,-69230.070779,69285.496404,-80507.453587,-69282.032303,0
0,6931.667332,3128.083758,3135.011962,-3798.387421,-7014.805771,-6839.868639,6931.667332,-3798.387421,-6928.20323,1
0,43309.930443,2809.38641,2833.635121,-31829.897691,-43384.408628,-34552.68156,34642.748202,-40490.151729,-34641.016151,0
0,0,4473.887236,4418.46161,4475.619287,5.196152,-5.196152,1.732051,4475.619287,0,0
1.732051,8320.77208,3569.756714,3569.756714,-3356.714465,-8360.609248,-6877.973757,6928.20323,-4740.62306,-6928.20323,0
1.732051,3990.645061,3043.213269,3069.194031,-419.156295,-4058.195042,-3386.159329,3464.101615,-937.039487,-3464.101615,1
0,58894.92361,4099.764262,4077.247601,-47860.027915,-58959.00949,-51888.778093,51963.256278,-54788.231145,-51961.524227,0
0,6931.667332,3516.063139,3526.455444,-3410.40804,-7002.681415,-6851.992995,6929.935281,-3410.40804,-6928.20323,0
0,24259.103611,3495.27853,3500.474682,-10359.39588,-24300.67283,-13799.248784,13858.138511,-20751.700725,-13856.406461,0
1.732051,1389.104748,5462.888247,5369.357503,4078.979652,-1385.640646,-1383.908595,1385.640646,4080.711703,-1385.640646,1
1.732051,54575.188896,3742.961795,3744.693846,-30896.322305,-54601.169658,-34590.786678,34641.016151,-50813.174542,-34641.016151,0
0,13859.870562,3415.604193,3432.924701,-10439.070217,-13894.511578,-13816.569292,13858.138511,-10439.070217,-13856.406461,0
1.732051,9706.412726,5192.688321,5128.602441,-3465.833666,-9635.398643,-8720.875816,8660.254038,-4503.3321,-8660.254038,0
0,3467.565717,1286.91375,1364.856036,-2175.455814,-3581.88107,-3344.590109,3465.833666,-2173.723763,-3464.101615,0
1.732051,9193.725687,3448.513158,3472.761869,-13.856406,-9152.156467,-3484.886225,3464.101615,-5727.892021,-3464.101615,0
3.464102,1565.77393,4981.378123,4932.8807,3770.674608,-1477.439339,-1290.377852,1210.703514,3427.728548,-1212.435565,0
3.464102,1565.77393,3592.273375,3611.325934,2381.56986,-1564.041879,-1203.775311,1210.703514,2038.623801,-1212.435565,1
0,121252.216784,3199.097842,3237.202959,-100722.218562,-121298.982156,-103862.426676,103924.780505,-118042.726637,-103923.048454,1
5.196152,31195.967095,3910.970723,3916.166876,-13407.805301,-31204.627349,-17282.402958,17318.776025,-27259.01561,-17320.508076,0
0,0,2390.230114,2464.708299,2391.962165,-86.60254,86.60254,3.464102,2391.962165,0,0
5.196152,36913.466811,2696.803107,2736.640276,-11157.871302,-36858.041185,-13880.655172,13854.67441,-34188.950891,-13856.406461,1
1.732051,25300.066146,3185.241435,3195.63374,-14133.53459,-25171.894386,-17429.627277,17322.240126,-22099.236254,-17320.508076,0
0,32922.82175,4004.501467,3973.324553,-11582.22375,-32808.506397,-15681.988012,15591.92137,-28902.731826,-15588.457268,1
0,76222.359889,2783.405648,2816.314613,-49176.386528,-76205.039381,-51959.792176,51964.988329,-73425.097834,-51961.524227,0
1.732051,5549.490787,3839.95664,3817.43998,-1354.463732,-5488.869009,-5246.381896,5197.884474,-1699.141842,-5196.152423,1
0,93541.135914,3994.109162,3962.932248,-47965.683014,-93461.461576,-52023.878056,51964.988329,-89534.902396,-51961.524227,0
3.464102,22017.829866,2487.22496,2537.454433,-4439.24622,-22038.614476,-6876.241706,6926.471179,-19504.624144,-6928.20323,1
6.928203,63242.371137,4266.041139,4217.543716,-47693.751037,-63126.323733,-52042.930615,51956.328075,-58945.153083,-51961.524227,1
3.464102,56650.185763,3174.84913,3186.973486,-48784.943046,-56658.846017,-51933.811414,51959.792176,-53458.016125,-51961.524227,1
0,110858.179888,2334.804489,2386.766013,-49624.987688,-110904.945259,-51902.6345,51963.256278,-108514.715145,-51961.524227,0
3.464102,19066.41529,4316.270612,4262.577037,-6074.302182,-19007.525562,-10430.409963,10390.572795,-14731.092118,-10392.304845,0
0,1735.514909,1008.05357,1080.799704,-722.265187,-1813.457196,-1648.912369,1733.782858,-720.533136,-1732.050808,0
0,0,585.433173,696.284425,587.165224,-122.975607,122.975607,1.732051,588.897275,0,0
0,0,407.03194,533.471649,408.763991,-128.17176,128.17176,1.732051,410.496041,0,0
0,0,401.835787,469.385769,403.567838,-67.549981,67.549981,1.732051,405.299889,0,0
0,0,334.285806,415.692194,336.017857,-84.87049,84.87049,1.732051,337.749907,0,0
0,5199.616524,377.587076,441.672956,-4816.833296,-5242.917795,-5147.655,5197.884474,-4815.101245,-5196.152423,0
0,6931.667332,349.874263,415.692194,-6576.596916,-6981.896805,-6872.777604,6929.935281,-6574.864866,-6928.20323,0
1.732051,14556.154987,2305.359625,2362.517302,-11549.314785,-14609.848562,-13792.320581,13856.406461,-12240.403057,-13856.406461,1
1.732051,122636.125379,5234.25754,5135.530644,-64046.042711,-122539.130534,-69366.902792,69282.032303,-117391.475534,-69282.032303,1
3.464102,56823.390844,3413.872142,3417.336243,-48545.920035,-56826.854946,-51939.007567,51959.792176,-53392.198194,-51961.524227,0
0,19059.487086,3275.308077,3289.164484,-8847.315525,-19078.539645,-12094.910789,12126.087704,-15775.518755,-12124.355653,0
3.464102,10575.902231,4087.639906,4059.927093,-4570.882081,-10529.136859,-8691.430952,8658.521987,-6472.673868,-8660.254038,1
0,51963.256278,2424.871131,2476.832655,-49534.921046,-52032.53831,-51888.778093,51963.256278,-49534.921046,-51961.524227,0
0,12127.819755,2572.095449,2618.860821,-9550.528153,-12186.709482,-12060.269773,12126.087704,-9550.528153,-12124.355653,1
1.732051,110515.233828,3522.991343,3510.866987,-65757.308909,-110485.788964,-69294.156658,69282.032303,-106978.386079,-69282.032303,0
1.732051,14559.619088,3905.774571,3878.061758,-8216.849031,-14533.638326,-12134.747958,12124.355653,-10639.988111,-12124.355653,1
1.732051,53532.49431,2674.286447,2715.855666,-31964.997654,-53582.723783,-34571.734119,34641.016151,-50842.619405,-34641.016151,1
3.464102,158837.719308,2300.163472,2353.857047,-153582.677158,-158879.288527,-155829.147055,155882.84063,-156523.699429,-155884.572681,1
0,69283.764354,2967.003033,2986.055592,-66313.297219,-69316.673319,-69245.659236,69283.764354,-66313.297219,-69282.032303,0
0,10395.768947,1919.112295,1811.725145,-8471.4605,-10276.257441,-10506.620199,10394.036896,-8469.728449,-10392.304845,0
3.464102,10056.286989,3368.838821,3356.714465,-5289.683166,-10032.038277,-8668.914292,8658.521987,-6671.859711,-8660.254038,1
0,128176.955913,2999.911999,3006.840202,-118241.91248,-128164.831557,-121247.020631,121245.288581,-125170.115711,-121243.55653,0
0,0,734.389542,801.939524,736.121593,-84.87049,84.87049,1.732051,737.853644,0,0
0,5199.616524,424.352448,530.007547,-4770.067924,-5308.735725,-5081.837069,5197.884474,-4768.335873,-5196.152423,0
0,5199.616524,464.189616,552.524208,-4730.230755,-5279.290861,-5111.281933,5197.884474,-4728.498705,-5196.152423,0
1.732051,523.079344,2850.955629,2864.812036,2333.072438,-524.811395,-512.687039,519.615242,2334.804489,-519.615242,0
0,0,2781.673597,2814.582562,2783.405648,-5.196152,5.196152,1.732051,2785.137699,0,0
0,15595.385471,2741.836428,2845.759477,-7648.736366,-15650.811097,-10326.486915,10394.036896,-12844.888789,-10392.304845,1
0,51963.256278,2568.631348,2674.286447,-49391.160829,-52039.466513,-51881.84989,51963.256278,-49391.160829,-51961.524227,0
0,5199.616524,3663.287458,3734.301541,-1531.132914,-5230.793439,-5159.779356,5197.884474,-1531.132914,-5196.152423,0
1.732051,5549.490787,2663.894142,2684.678752,-2530.52623,-5558.151041,-5177.099864,5196.152423,-2875.204341,-5196.152423,1
0,121245.288581,2194.508373,2239.541694,-119047.316106,-121283.393698,-121201.98731,121245.288581,-119047.316106,-121243.55653,0
0,5199.616524,4056.462991,3987.180959,-1137.957381,-5128.602441,-5261.970353,5197.884474,-1137.957381,-5196.152423,0
0,0,2133.886595,2185.848119,2135.618646,-57.157677,57.157677,1.732051,2135.618646,0,0
1.732051,6415.516191,2340.000641,2372.909606,-2854.419731,-6470.941817,-5130.334492,5196.152423,-4065.123245,-5196.152423,1
1.732051,62189.284246,3053.605574,3039.749167,-48906.186603,-62178.891941,-51958.060125,51961.524227,-59123.554316,-51961.524227,1
1.732051,70499.66402,3129.815809,3112.495301,-66150.484443,-70463.290954,-69309.745116,69282.032303,-67361.187957,-69282.032303,0
3.464102,9017.056504,2916.77356,2916.77356,-4009.69762,-9006.664199,-6923.007078,6928.20323,-6084.694487,-6928.20323,0
0,31190.770943,5258.506252,5114.746035,-8596.168158,-31021.029964,-14005.36283,13859.870562,-25916.676234,-13856.406461,0
1.732051,15075.770229,6070.838081,5904.561203,-7783.836329,-14907.761301,-14014.023084,13858.138511,-8994.539844,-13856.406461,1
0,93535.939761,3438.120853,3436.388802,-83162.687475,-93594.829489,-86534.990397,86606.00448,-90090.890705,-86602.540378,0
0,3467.565717,4787.388432,4723.302552,1325.018868,-3415.604193,-3510.866987,3465.833666,1325.018868,-3464.101615,1
0,53698.771187,2915.041509,2953.146627,-49044.750667,-53738.608356,-51913.026804,51963.256278,-50776.801475,-51961.524227,0
0,0,1004.589468,1125.833025,1006.321519,-138.564065,138.564065,1.732051,1008.05357,0,0
0,3467.565717,760.370305,892.006166,-2701.99926,-3606.129781,-3320.341398,3465.833666,-2700.267209,-3464.101615,0
0,6931.667332,654.715205,751.71005,-6271.755974,-7054.642939,-6800.031471,6929.935281,-6270.023923,-6928.20323,0
1.732051,696.284425,2340.000641,2400.622419,1648.912369,-762.102355,-621.80624,692.820323,1650.64442,-692.820323,1
0,43306.466342,5123.406289,5052.392206,-29515.877812,-43230.256106,-34708.566133,34642.748202,-38176.13185,-34641.016151,0
0,1735.514909,3271.843975,3301.288839,1541.525219,-1787.476433,-1674.893131,1733.782858,1541.525219,-1732.050808,1
0,126444.905105,2163.331459,2249.933999,-119078.49302,-126510.723036,-121169.078345,121245.288581,-124274.645443,-121243.55653,0
6.928203,3131.54786,2856.151782,2911.577408,1645.448267,-3129.815809,-1193.383006,1207.239413,-252.879418,-1212.435565,0
3.464102,1219.363769,2171.991713,2251.66605,1480.90344,-1260.932988,-640.858799,691.088272,964.7523,-692.820323,1
3.464102,46950.701241,2050.748156,2074.996867,-32588.535944,-46945.505088,-34627.159745,34639.284101,-44882.632577,-34641.016151,1
1.732051,35685.442788,3192.169638,3131.54786,-31447.114462,-35583.251791,-34734.546895,34641.016151,-32484.612896,-34641.016151,1
3.464102,35862.111971,2275.914761,2288.039117,-32363.369339,-35836.131209,-34653.140507,34639.284101,-33572.340803,-34641.016151,0
1.732051,7281.541595,2459.512147,2459.512147,-4466.959033,-7283.273646,-6916.078875,6928.20323,-4811.637143,-6928.20323,1
3.464102,88689.661602,2727.980022,2707.195412,-83872.828306,-88656.752636,-86621.592937,86600.808328,-85947.825173,-86602.540378,0
1.732051,2085.389172,3384.427278,3322.073449,1654.108521,-1915.648193,-1891.399482,1732.050808,1309.430411,-1732.050808,0
1.732051,24951.923934,1984.930225,2094.049426,-13601.794992,-25002.153407,-15522.639337,15588.457268,-22953.137302,-15588.457268,0
5.196152,7461.674879,2584.219805,2665.626193,-2610.200567,-7442.62232,-5194.420372,5192.688321,-4856.670464,-5196.152423,0
0,0,777.690813,897.202318,779.422863,-129.903811,129.903811,1.732051,781.154914,0,1
0,69285.496404,2520.133925,2596.344161,-32119.150176,-69314.941268,-34604.643084,34642.748202,-66760.166327,-34641.016151,0
6.928203,10754.303464,5762.533037,5514.849771,2298.431422,-10511.816351,-3684.072068,3460.637514,-4970.985818,-3464.101615,1
1.732051,59591.208034,6779.246861,6730.749438,-45180.545315,-59530.586256,-52008.289599,51963.256278,-52799.836818,-51961.524227,1
1.732051,54221.850531,2821.510766,2906.381255,-49138.281411,-54259.955649,-51909.562703,51963.256278,-51388.21541,-51961.524227,0
3.464102,1565.77393,4058.195042,4098.032211,3193.901689,-1536.329066,-885.077963,864.293353,2504.545468,-866.025404,1
0,69283.764354,1290.377852,1370.052189,-67989.9224,-69353.046386,-69209.286169,69283.764354,-67988.19035,-69282.032303,0
1.732051,696.284425,2130.422493,2232.613491,1439.334221,-753.442101,-630.466494,692.820323,1441.066272,-692.820323,0
1.732051,11265.258452,3639.038747,3680.607966,-6751.534048,-11242.741792,-10404.429201,10392.304845,-7615.827401,-10392.304845,1
1.732051,92848.315591,3278.772179,3327.269601,-48681.019998,-92832.727133,-51959.792176,51961.524227,-89555.687005,-51961.524227,0
0,0,1264.39709,1342.339376,1266.12914,-93.530744,93.530744,1.732051,1267.861191,0,0
0,0,762.102355,817.527981,763.834406,-62.353829,62.353829,3.464102,765.566457,0,0
0,6931.667332,725.729288,781.154914,-6200.741891,-6983.628856,-6871.045554,6931.667332,-6199.00984,-6928.20323,0
0,6935.131434,3557.632359,3592.273375,95.262794,-6933.399383,-3455.441361,3467.565717,-3368.838821,-3464.101615,0
3.464102,16818.213341,3817.43998,3836.492539,-4841.082007,-16809.553087,-8642.93353,8660.254038,-12978.256701,-8660.254038,0
1.732051,176.669182,3829.564336,3843.420742,3658.091306,-178.401233,-166.276878,174.937132,3659.823356,-173.205081,1
0,34642.748202,1283.449648,1240.148378,-33355.834452,-34528.432849,-34751.867403,34642.748202,-33354.102401,-34641.016151,0
1.732051,696.284425,214.7743,351.606314,-476.313972,-845.240794,-538.667801,692.820323,-472.84987,-692.820323,0
0,0,140.296115,287.520434,142.028166,-164.544827,164.544827,1.732051,143.760217,0,0
0,0,114.315353,263.271723,116.047404,-166.276878,166.276878,1.732051,117.779455,0,0
0,1735.514909,105.655099,252.879418,-1624.663657,-1879.275126,-1583.094438,1733.782858,-1622.931607,-1732.050808,0
0,0,84.87049,233.826859,86.60254,-166.276878,166.276878,1.732051,88.334591,0,0
0,0,81.406388,226.898656,83.138439,-161.080725,161.080725,1.732051,84.87049,0,0
0,0,79.674337,219.970453,81.406388,-162.812776,162.812776,1.732051,83.138439,0,0
0,0,64.08588,204.381995,65.817931,-155.884573,155.884573,1.732051,67.549981,0,0
0,0,60.621778,195.721741,62.353829,-154.152522,154.152522,1.732051,64.08588,0,0
0,0,58.889727,183.597386,60.621778,-136.832014,136.832014,1.732051,62.353829,0,0
0,5199.616524,90.066642,245.951215,-5104.35373,-5353.769046,-5036.803748,5197.884474,-5102.621679,-5196.152423,0
3.464102,16638.080058,668.571612,819.260032,-13186.102798,-16776.644122,-13702.253939,13854.67441,-15953.919989,-13856.406461,1
3.464102,36381.727213,1266.12914,1392.568849,-33373.15496,-36504.70282,-34504.184138,34639.284101,-35101.741666,-34641.016151,0
3.464102,10229.49207,1328.482969,1449.726526,-7330.039018,-10349.003575,-8525.154075,8658.521987,-8885.420643,-8660.254038,1
1.732051,47816.726645,1344.071427,1302.502207,-15974.704598,-47771.693324,-17346.488838,17320.508076,-46457.066761,-17320.508076,0
1.732051,31024.494065,2208.36478,2286.307066,-9914.258823,-31079.919691,-12037.753113,12124.355653,-28791.880574,-12124.355653,1
1.732051,71372.617627,1538.061117,1641.984166,-50421.731059,-71474.808625,-51840.280671,51961.524227,-69818.968053,-51961.524227,0
1.732051,4856.670464,919.718979,1049.622789,-2542.650586,-4981.378123,-3329.001652,3464.101615,-3926.559181,-3464.101615,0
3.464102,11961.542877,1532.864965,1624.663657,-8857.70783,-12046.413367,-10291.845899,10390.572795,-10413.089455,-10392.304845,1
3.464102,76568.77005,1224.559921,1325.018868,-68055.740331,-76650.176438,-69181.573356,69280.300252,-75326.889621,-69282.032303,0
1.732051,22010.901663,1338.875274,1425.477815,-14247.849943,-22095.772152,-15482.802169,15588.457268,-20654.70588,-15588.457268,1
3.464102,117280.624282,1557.113676,1612.539302,-50402.6785,-117291.016587,-51918.222957,51959.792176,-115697.529844,-51961.524227,0
1.732051,13000.773362,1318.090665,1380.444494,-7340.431322,-13057.931038,-8587.507904,8660.254038,-11668.826291,-8660.254038,0
1.732051,16471.80318,1013.249722,1085.995856,-5913.221457,-16527.228806,-6846.796842,6928.20323,-15437.768848,-6928.20323,0
6.928203,15955.652039,1693.94569,1657.572623,-8696.627105,-15907.154617,-10409.625353,10387.108693,-14232.261486,-10392.304845,1
3.464102,62715.827691,2244.737847,2149.475052,-49715.05433,-62599.780287,-52053.32292,51961.524227,-60450.305235,-51961.524227,0
3.464102,6245.775212,1560.577778,1548.453422,-3633.842594,-6218.062399,-5208.276778,5196.152423,-4669.608977,-5196.152423,1
1.732051,86285.575081,2565.167246,2431.799334,-49394.62493,-86136.618711,-52065.447276,51963.256278,-83687.498869,-51961.524227,0
1.732051,2778.209495,1299.038106,1335.411173,-431.280651,-2833.635121,-1666.232877,1733.782858,-1468.779085,-1732.050808,0
0,5199.616524,360.266568,476.313972,-4834.153804,-5336.448538,-5054.124256,5197.884474,-4834.153804,-5196.152423,0
0,0,162.812776,306.572993,164.544827,-152.420471,152.420471,1.732051,164.544827,0,0
0,5199.616524,161.080725,301.376841,-5033.339647,-5346.840843,-5043.731952,5197.884474,-5033.339647,-5196.152423,0
1.732051,25298.334095,1288.645801,1321.554766,-14298.079416,-25338.171264,-15533.031642,15588.457268,-23997.563939,-15588.457268,1
3.464102,76915.180212,1974.537921,1934.700752,-67305.762331,-76885.735348,-69292.424608,69282.032303,-74923.321783,-69282.032303,0
5.196152,10409.625353,1541.525219,1557.113676,-3652.895153,-10406.161252,-5173.635762,5194.420372,-8843.851423,-5196.152423,0
1.732051,5549.490787,363.73067,355.070416,-4830.689702,-5542.562584,-5192.688321,5196.152423,-5175.367813,-5196.152423,1
1.732051,66865.821426,659.911358,715.336984,-51299.880819,-66896.998341,-51916.490906,51961.524227,-66193.785713,-51961.524227,0
1.732051,16291.669896,644.3229,699.748526,-9746.249894,-16300.33015,-10368.056134,10392.304845,-15633.490589,-10392.304845,0
1.732051,19928.976592,555.988309,557.72036,-13298.686101,-19923.780439,-13846.014156,13856.406461,-19359.131876,-13856.406461,1
3.464102,59598.136238,1079.067653,917.986928,-33560.216447,-59452.64397,-34762.259708,34641.016151,-58498.283975,-34641.016151,1
0,38110.313919,571.576766,583.701122,-34067.707334,-38158.811342,-34583.858475,34644.480253,-37531.808949,-34641.016151,0
5.196152,24789.111158,491.902429,528.275496,-15094.822788,-24783.915006,-15562.476506,15586.725217,-24269.495916,-15588.457268,1
3.464102,122464.652349,963.020249,860.829251,-120278.80423,-122435.207485,-121259.144987,121241.824479,-121487.775694,-121243.55653,0
0,1735.514909,708.40878,692.820323,-1021.909976,-1747.639265,-1714.730299,1733.782858,-1021.909976,-1732.050808,0
1.732051,15255.903513,299.64479,394.907584,-8358.877197,-15316.525291,-8578.84765,8660.254038,-14938.938215,-8660.254038,0
0,25994.61852,672.035713,661.643408,-13182.638696,-25996.350571,-13833.8898,13858.138511,-25306.994349,-13856.406461,1
1.732051,122126.902442,540.399852,566.380614,-86060.408476,-122171.935763,-86529.794245,86602.540378,-121565.71798,-86602.540378,0
1.732051,26690.902945,401.835787,467.653718,-11720.787815,-26718.615758,-12070.662078,12124.355653,-26268.282548,-12124.355653,0
